num,date,rating,userName,content
482,2021년 1월 22일,3,한경민,아직 초반이라 뭔진 모르겠지만 단순히 이렇게 버튼만 띠딕누르고 때리고 끝이면..잘생각안날거같아요 게임이 임팩트가 없습니다
483,2021년 4월 16일,4,오냥사의소리가있는CCTV,"렉...틩김없이 가볍게 즐기고 있습니다만, 행동력이 너무 짠내나요...그때문에 장시간 플레이가 다소 어렵고 초반엔 10분만 재밋는게임..."
484,2021년 9월 16일,5,코파이목,버전이 낮아 업데이트를 하라는데 삭제하고 깔아도 똑같이 뜨고 플레이 스토어 들어가도 업데이트는 커녕 아무것도 안떠있는데 이게 무슨일이죠
485,2019년 11월 10일,5,Google 사용자,와 뭔가 새로움 캐릭터 움직임이 너무 좋음 진짜 은근 갓겜 다른 술법들과 캐릭터가 더 나오면 좋겠어요
486,2020년 7월 8일,5,김성한,무과금은 아니지만 적당선에선 어느정도 가능한게임 단순한플레이로 내맘을 사로잡았네요
487,2021년 1월 8일,5,김민영,오 이전에 했다가 너무너무어려워서 지웠었는데 인스타 홍보영상보고 왔는데 재밌어졌네요 초반부가 쉬워짐
488,2021년 3월 9일,5,이지,ㄹㅇ 휴대폰 게임에 돈 써본거 처음입니다 너무 재밌게 하고있어욤 ! 과금보다 시간을 투자해야하는 게임인것더 너무 좋고 다 좋아욤!
489,2020년 1월 18일,5,Google 사용자,갓겜이지만 무과금도 약간만 편하게 할수있게해주세요.원레 제가 게임을 금방금방 갈아타는 편인데 오래하네요.꿀잼
490,2020년 8월 5일,5,최종혁,광고만 봤을 땐 재미없을거같았는데 캐릭터도 귀엽고 시간 보내기 좋은 게임같아요!
491,2021년 11월 1일,5,남서,갓겜인데요 스테이지가 꽤 어렵네요 공략을 보면 되긴하지만 사람들이 초반은 안올려서요ㅠㅠ 그래도 재밌네요
492,2021년 11월 14일,1,평범한사람,"옛날에는 할게 ㅈ1ㄴ 없고 그랬는데 야 발전 굿인데 좀 나루토에 나오는 목둔,수둔,화둔,토둔등등 좀 따라한거같아서 말했습니다. 또 시작할때부터 이러면 안돼요 아니 로딩이 100%에서0%까지 계속 안돼면은 하......."
493,2020년 1월 25일,4,Google 사용자,다좋고재밋는데 덱 저장이닜으면 삭제도 있어야 될거같네여 덱 삭제하는 시스템좀 업데이트 해주셨음하네요 매번 무기 빼고 번거럽고 귀찮아요
494,2020년 9월 14일,5,하용석,재밌는데 템을 강화할때도 아이템들 이름이 보였으면 좋겠어요 부적강화할때 알아보기 힘들어요
495,2019년 10월 23일,5,Google 사용자,진짜 게임리뷰 안하는 편인데 이거 잘만들었네요 재밌습니다 나루토 좋아하시면 더 재밌을듯 그래픽아트가 졸라 좋음 일러스트레이터 보너스 주셈
496,2021년 10월 19일,4,ᄋᄋᄋ,게임 재밌음. 광고제거 5천원정도만 했어도 소소하게 제거하면서 겜 즐길텐데ㅠ
497,2022년 1월 10일,5,널사랑하지않아,유료상품이 가격에 비해 효용이 낮은게임이지만 그만큼 무과금으로 즐기기 좋은게임
498,2022년 7월 16일,5,김승현,아직까진 잘모르겠는데 시간가는줄 모르게 하고 있네요
499,2021년 4월 4일,5,zz,게임은 너무재미있는데 스킬 재사용 시간이 얼마나 주는지 보려하는건데 다른 스킬이 없으면;;;;;;;;
500,2020년 1월 1일,4,Google 사용자,새로운 스킬이 나오면 좋겠어요 목둔이 왜 1개가 빠졌죠? 할게 없다고요? 좀더 나루토를 더 시청하세요 그리고 체술 제가 생각하는데 정말 쓰래기 입니다 환술도 그렇게 막 좋진 않습니다 그러니까 더 많이 추가 해주시던가 스킬을 버프&너프 시켜주세요 근데 확실히 체술은 버프시켜주세요
501,2021년 5월 18일,5,고은진,할게임이 없었는데 친구가 추천해서 하게됬는데 해보니까 너무 재미있고 시간가는줄 모르게 할수있는 게임인거같다
502,2020년 5월 10일,5,홍찬희,"일단 게임이 깔끔해서 좋습니다. 군더더기가 별로 없고, 이펙트들이 타격감 있게 잘 표현되는 것 같습니다."
503,2021년 7월 14일,1,김상태,업데이트해도 버전이안맞는다고하고 제거하고 다시깔아도 버전이안맞는다면서 접속이안되네요 ㅡㅡ
504,2020년 7월 14일,5,엄영찬,유튜브 광고 보고 하게 되었는데 재미있고 전개가 시원하고 깔끔해서 좋습니다!
505,2021년 5월 2일,3,비둘기,하....로딩화면에서 화면이 넘어가지를 않는데 어떻게 게임을 하라는거....ㅡ.ㅡ
506,2021년 7월 29일,4,무우우,게임하다 1차위기가 온거같은데 승급용 인형패키지 팔았음 좋겠네요. 이번만 잘 넘기면 겜 오래할거같은데 6성찍기전에 포기할듯
507,2021년 10월 14일,1,백송주,아무리 장비가 좋아도 안되는 구간이 있고 현질을 하지 않으면 못깨는 구간이있습니다
508,2020년 4월 13일,5,Google 사용자,정말 오랜만에 게임다운 재밌는 게임 발견했네요 ㅜㅜ 휴.. 개발진 감사합니다.. ㅜ
509,2021년 4월 5일,5,사람,저 이거 거의 8개월한 사람인데 너무 쉬운게 많았었는데 점점 어려워져서 엄청 할콘텐츠도 많고 그래서 재밌었습니다
510,2020년 3월 18일,5,Google 사용자,재밌네요 중독성있고 잘만든게임같습니다 업댓많이해주셔서 무과금러도 재밌게게임하게해주세요
511,2019년 12월 30일,5,Google 사용자,다른게임하다가 광고에서 플레이하는거보고 어 이거 괜찮을것같은데 하고 깔았는데 역시나..꿀잼입니다 아주 좋습니다
512,2020년 1월 14일,5,Google 사용자,넘 재밌네요 ㅎㅎ 처음에 게임이 재밌을까 하고 다운을 받았는데 다행히도 재밌어서 좋네요 ㅎㅎ
513,2021년 1월 14일,5,박두성,1년 넘게 해오지만 이렇게 오래한 게임도 없네요. 무과금도 열심히하면 충분히 재미있는 게임입니다.
514,2020년 5월 1일,5,김원목,나루토 너무 생각나네요 ^^ 광고 제거가 조금 비싼거같아서 ㅜ ㅜ그것만 따로 살수있으면 해요
515,2020년 9월 10일,5,서병찬,"게임 너무 재밌는데요.... 패키지가 너무 부족해요 그러니까, 구미가 당기는 상품이 없어요"
516,2020년 3월 13일,5,Google 사용자,너무 스킬이좋고 업데이트도 빨리빨리 돼서 좋네요.그리고 저장용량이 적어서 좋네요.
517,2021년 12월 16일,5,sky sky,재밌네요 근데 좀 아쉬운건 오토기능이 없어서 힘드네요 그래도 재밌어요~~
518,2020년 9월 21일,5,바삭바삭,공략몰라서 한달동안 재밋게했는데 공력은 7만 언저리 ㅋㅋㅋ 어제부터 공략보고했더니 쭉쭉 잘크네요 재미집니다
519,2020년 6월 12일,1,마른먹보,계정 연동시켰는데 사라짐.. 해당 구글계정으로 연결되지 않고 다른 계정으로 계속 연결됨.. 현질해서 키웠는 데.. 개어이 없네
520,2020년 2월 23일,4,Google 사용자,다좋은데 영혼가루와 마을 퀘스트 그리고 난이율 조정(너무힘듬 ㅠㅠ) 아이텝드랍율과 골드획득량 . 뽑기확률 조정이 필요할거같아요 ㅠㅠ
521,2020년 8월 19일,5,추창현,게임설명이 굉장히 친절하고 광고시청을 통해 얻을수 있는 혜택이 많아서 좋네요
522,2019년 11월 16일,5,Google 사용자,짱 재밌어요 근데 인술 체술 화술 전부 갯수가 너무 적은게 아쉽네요 그거빼곤 난이도도 적당하고 재밌는듯!!
523,2020년 1월 20일,4,Google 사용자,게임 재밌고 좋은데 파란색 슬라임같은 애가 너무 단단하네요 ㅠㅠ 현무+주작+천수관음 맞아야 겨우겨우 죽어요 너프좀..
524,2020년 7월 1일,5,권오영,너무 맘에듬 재밋고 간편하고 광고로 사람짜증나게안하고적당하고 좋음
525,2020년 4월 25일,5,Google 사용자,잼있어용 시간때우기도 좋궁 그리고 이벤트도 있었으면 좋을꺼같아요 !!! 좋은탬 주세용
526,2020년 1월 11일,3,Google 사용자,길드에 들어가기만 하면 강퇴하는데 길드시스템을 이용하라는건가요 말라는건가요... 길드에서 초보자가 필요없다면 뭐하러 만들었는지 모르겠어요
527,2020년 4월 17일,5,Google 사용자,재미져요!!! 시간 가는줄 모르고 게임하게 되요 퇴근 시간까지 게임만 했음 좋겠어요ㅋㅋㅋ
528,2021년 9월 4일,5,어쌍,게임은 재미있는데.. 시작 로딩이 너무 긴걸 아니까 접속하기가 싫어졌어요..;
529,2020년 6월 19일,5,전태윤,개발자님 재밌게 하고있었는데 트로이목마 악성코드라고 뜨면서 개인정보 위협이 된다고 해서 지웠어요ㅠㅠ 계속하고싶은데 제 폰이 문제인가요??ㅠ 한번 확인 부탁드립니다
530,2021년 10월 31일,5,남현욱,생각한것보다 너무 재밌어서 조금씩 게임에 이해해가면서 잘 플래이 하고있습니다 5별이 아깝디 않네요 ^^
531,2020년 1월 12일,1,Google 사용자,게임자체는 재미는 있는데 너무 운빨 쟛망겜이라서 될놈될이 너무 강함 과금도 너무 메이저게임급으로 만들어놔서 지를것도 없음 될놈될때문에 망할게임임
532,2019년 12월 3일,5,Google 사용자,와짱짱 재밌고 좋습니다 후반에좀 어려워 못깨는곳도 있었는데 노력해서 깨니까 성취감이 너무 좋았습니다
533,2021년 11월 11일,5,mino KIM,"한손으로 플레이하기 쉬운게임, 쉬우조작법 그리고 오토가 아나라 손맛이 느껴지는게임이네요^^"
534,2022년 8월 12일,5,뭘로할까,숲 17 클리어 하라는 미션이 있는데 클리어 했는데 왜 보상을 못받나요
535,2021년 11월 5일,5,reverence SSK_,안녕하세요? 옛날유저인데요 스테이지가더이상없어서잠간 지웟던기억이나는데 다시해도 재밋는거같아요
536,2020년 7월 30일,4,정윤희,좀 실망스럽네요. 복귀유저인데 계송 로딩창이 오류나 75에서 80 왔다갔다해 무한 로딩이 걸립니다. 어떻게 해야 할까요?
537,2022년 1월 12일,5,이성현,두달 정도하고 나서 쓰는 리뷰입니다. 초반에는 성장을 위해서 덱이 단일화되는 점이 아쉽긴 합니다만 남문을 다 깨고 나면 좀 바뀌길 기대하면서 정말 달과 그림자라는 옛날겜 이후로 한국적 - 물론 닌자라는 특성 때문에 왜색이 섞여있지만 - 인 느낌이 잘 사는 겜이라 즐겨하고 있습니다. 그리고 산군담 좀 주세요. 호랑이 형님 팬인데 산군과는 인연이 없네요.
538,2020년 2월 19일,4,Google 사용자,퀘스트를 깨도 보상이 안들어오는 버그가 있네요 확인 부탁 드립니다
539,2021년 11월 30일,5,대파,저는 처음에 광고를보고했는데 광고보니까 좀 재미가 없는것 같았는데 막상해보니까 재미있고 중독성이 있네요!스킬이있어서 깨기가 쉬워지고요
540,2020년 2월 27일,5,Google 사용자,다좋은데 좀 심각한 버그가 있어요. 환술 대장군의 영이 쿨타임 다될떼까지 지속되다가 끝나자마자 쓸수있어요
541,2021년 7월 30일,5,신현종 (면도는도끼로),정말재밌어요. 닌자대전이라길래닌자끼리싸우는줄알았는데이런색다른재미를느낄수있어서추천합니다중간중간에 스토리도너무재밌어요 요일던전도진짜개꿀입니다. 별을10개주고싶지만5개라서최대한별점을드립니다.
542,2020년 1월 4일,5,Google 사용자,"지속적인 업데이트와 패치, 이벤트를 해준다면 꾸준히 할듯한 게임"
543,2020년 7월 27일,5,지리산너구리,정말 재미있습니다 게임 시간에 하면 시간 가는줄 모르고 게임 시간이 지나도 하고 싶습니다 ㅎㅎ
544,2021년 7월 8일,1,Lea Bauzon,아니..닉할때 중간에 멈쳐지고 로딩중에 멈쳐져서 빡치는데 스킬쓰는데 표시도 안돼고 손짓하는것도 엄청 빨라 뭔데 내가 이럴려고 이게임을 설치했나..좀 고쳐요...뭐함니까..게임 만들고
545,2019년 12월 19일,5,Google 사용자,"짱짱! 제 인생에 이렇게 재밌는 겜은 첨이예요!! 제가 나루토같은 닌자 좋아하는데(중2병) 정말 재밌어요! 완벽한데 목둔이 있으니 뇌둔, 풍둔, 빙둔, 진둔이나 여러가지 기술도 더 추가해주세영! 지금도 아주 완벽한 겜이예요!!!!! 수고하세요^^"
546,2021년 12월 1일,5,이시윤,간단하고 짜릿하고 캐릭터를 터치하면 대사가나와서 귀엽다고느끼고 캐릭터 키우는맜 스킬들이다개성 있어서 재미있는데 5점 드리고감
547,2020년 1월 29일,3,Google 사용자,광고 보려면 나갔다 들어와야 해서 불편하고 패키지가 보상에 비해 비쌈 나머지는 좋음
548,2020년 10월 24일,5,유료결제,게임은 너무 재밌는데 지금 오류떠서 주간임무를 못하고 있습니다 ㅜㅜ빨리 수정 부탁드려요
549,2022년 8월 1일,1,현하율,하........ 제가이거 옛날에 재밋게햇는대 지금은 ............ 사람들이 재가쓰고싶은 이름을 다쓰네요........... 작자님 제발 이기능좀 없애주세요 이거때문에 아직도 게임을 못하고잇읍니다ㅠㅠ......
550,2020년 1월 10일,2,Google 사용자,벨붕이있음..글고 안들어가질때도 있고 업데이트 했는데 계속 업데이트 하라고 ..실행안됨..
551,2020년 2월 13일,5,Google 사용자,너무 재밌어요 ㅠㅠ 이렇게 오랫동안 한 핸드폰 게임은 처음입니다.. 진짜 이렇게 게임 잘 만들어주셔서 감사합니다❤
552,2021년 5월 30일,5,쏿똷놟,"그냥 대강하면 되는 게임인줄 알았는데, 엄청 짜임새있네요!!!! 챙겨야할 아이템들과 강화등등"
553,2020년 5월 9일,5,박동휘,준내 재밌네 근데 이거 페이지 넘어갈때마다 1초~2초 로딩걸리는건 내 폰 탓인가욥ㅎ
554,2022년 7월 4일,1,장현,업데이트 한방으로 2년반을 잡고있던 게임을 초기화했다 두번다시 너희회사 게임은 안한다
555,2021년 11월 24일,4,타미플루,사용할 수 있는 스킬 수를 좀 늘리면 어떨까요. 너무 쉬워지려나.
556,2020년 1월 9일,5,Google 사용자,이야ㅑㅑㅑㅑㅑ 이거 않까면 진짜 후회 합니다 진짜 완전 퍼주고 액션 쩔고 캐릭 완전 멋있어요!!! 게임플레이하다 막히면 토벌해서 그냥 게임 끝!
557,2020년 6월 27일,5,꾸익,이거 핵꿀잼 그 목둔 화둔 !!!! 하는 거 재미있고 팼뽑는 재미도 있음 여러 분 들도 이거해보 면 후회 안함 겁나 재밌어요 ㅎㅎ
